Date,Price,Open,High,Low,Vol.,Change %
2021-05-03,"29,490.00","29,490.00","29,490.00","29,490.00",-,0.34%
2021-05-04,"29,490.00","29,490.00","29,490.00","29,490.00",-,0.00%
2021-05-05,"29,290.00","29,290.00","29,290.00","29,290.00",-,-0.68%
2021-05-06,"29,290.00","29,290.00","29,290.00","29,290.00",-,0.00%
2021-05-07,"28,690.00","28,690.00","28,690.00","28,690.00",-,-2.05%
2021-05-08,"28,690.00","28,690.00","28,690.00","28,690.00",-,-2.05%
2021-05-09,"28,690.00","28,690.00","28,690.00","28,690.00",-,-2.05%
2021-05-10,"28,090.00","28,090.00","28,090.00","28,090.00",-,-2.09%
2021-05-11,"27,690.00","27,690.00","27,690.00","27,690.00",-,-1.42%
2021-05-12,"27,990.00","27,990.00","27,990.00","27,990.00",-,1.08%
2021-05-13,"28,390.00","28,390.00","28,390.00","28,390.00",-,1.43%
2021-05-14,"28,390.00","28,390.00","28,390.00","28,390.00",-,0.00%
2021-05-15,"28,390.00","28,390.00","28,390.00","28,390.00",-,0.00%
2021-05-16,"28,390.00","28,390.00","28,390.00","28,390.00",-,0.00%
2021-05-17,"28,390.00","28,390.00","28,390.00","28,390.00",-,0.00%
2021-05-18,"28,190.00","28,190.00","28,190.00","28,190.00",-,-0.70%
2021-05-19,"28,190.00","28,190.00","28,190.00","28,190.00",-,0.00%
2021-05-20,"27,990.00","27,990.00","27,990.00","27,990.00",-,-0.71%
2021-05-21,"27,590.00","27,590.00","27,590.00","27,590.00",-,-1.43%
2021-05-22,"27,590.00","27,590.00","27,590.00","27,590.00",-,-1.43%
2021-05-23,"27,590.00","27,590.00","27,590.00","27,590.00",-,-1.43%
2021-05-24,"26,740.00","26,740.00","26,740.00","26,740.00",-,-3.08%
2021-05-25,"23,990.00","23,990.00","23,990.00","23,990.00",-,-10.28%
2021-05-26,"21,990.00","21,990.00","21,990.00","21,990.00",-,-8.34%
2021-05-27,"22,740.00","22,740.00","22,740.00","22,740.00",-,3.41%
2021-05-28,"25,290.00","25,290.00","25,290.00","25,290.00",-,11.21%
2021-05-29,"25,290.00","25,290.00","25,290.00","25,290.00",-,11.21%
2021-05-30,"25,290.00","25,290.00","25,290.00","25,290.00",-,11.21%
2021-05-31,"25,290.00","25,290.00","25,290.00","25,290.00",-,11.21%
2021-06-01,"25,490.00","25,490.00","25,490.00","25,490.00",-,0.79%
2021-06-02,"25,090.00","25,090.00","25,090.00","25,090.00",-,-1.57%
2021-06-03,"24,090.00","24,090.00","24,090.00","24,090.00",-,-3.99%
2021-06-04,"22,990.00","22,990.00","22,990.00","22,990.00",-,-4.57%
2021-06-05,"22,990.00","22,990.00","22,990.00","22,990.00",-,-4.57%
2021-06-06,"22,990.00","22,990.00","22,990.00","22,990.00",-,-4.57%
2021-06-07,"22,490.00","22,490.00","22,490.00","22,490.00",-,-2.17%
2021-06-08,"21,990.00","21,990.00","21,990.00","21,990.00",-,-2.22%
2021-06-09,"21,390.00","21,390.00","21,390.00","21,390.00",-,-2.73%
2021-06-10,"21,490.00","21,490.00","21,490.00","21,490.00",-,0.47%
2021-06-11,"22,290.00","22,290.00","22,290.00","22,290.00",-,3.72%
2021-06-12,"22,290.00","22,290.00","22,290.00","22,290.00",-,3.72%
2021-06-13,"22,290.00","22,290.00","22,290.00","22,290.00",-,3.72%
2021-06-14,"22,490.00","22,490.00","22,490.00","22,490.00",-,0.90%
2021-06-15,"22,790.00","22,790.00","22,790.00","22,790.00",-,1.33%
2021-06-16,"22,990.00","22,990.00","22,990.00","22,990.00",-,0.88%
2021-06-17,"22,490.00","22,490.00","22,490.00","22,490.00",-,-2.17%
2021-06-18,"21,740.00","21,740.00","21,740.00","21,740.00",-,-3.33%
2021-06-19,"21,740.00","21,740.00","21,740.00","21,740.00",-,-3.33%
2021-06-20,"21,740.00","21,740.00","21,740.00","21,740.00",-,-3.33%
2021-06-21,"20,890.00","20,890.00","20,890.00","20,890.00",-,-3.91%
2021-06-22,"19,990.00","19,990.00","19,990.00","19,990.00",-,-4.31%
2021-06-23,"19,490.00","19,490.00","19,490.00","19,490.00",-,-2.50%
2021-06-24,"19,240.00","19,240.00","19,240.00","19,240.00",-,-1.28%
2021-06-25,"19,240.00","19,240.00","19,240.00","19,240.00",-,0.00%
2021-06-26,"19,240.00","19,240.00","19,240.00","19,240.00",-,0.00%
2021-06-27,"19,240.00","19,240.00","19,240.00","19,240.00",-,0.00%
2021-06-28,"19,490.00","19,490.00","19,490.00","19,490.00",-,1.30%
2021-06-29,"20,090.00","20,090.00","20,090.00","20,090.00",-,3.08%
2021-06-30,"20,090.00","20,090.00","20,090.00","20,090.00",-,0.00%
2021-07-01,"19,890.00","19,890.00","19,890.00","19,890.00",-,-1.00%
2021-07-02,"18,990.00","18,990.00","18,990.00","18,990.00",-,-4.52%
2021-07-03,"18,990.00","18,990.00","18,990.00","18,990.00",-,-4.52%
2021-07-04,"18,990.00","18,990.00","18,990.00","18,990.00",-,-4.52%
2021-07-05,"18,990.00","18,990.00","18,990.00","18,990.00",-,0.00%
2021-07-06,"18,890.00","18,890.00","18,890.00","18,890.00",-,-0.53%
2021-07-07,"18,690.00","18,690.00","18,690.00","18,690.00",-,-1.06%
2021-07-08,"17,990.00","17,990.00","17,990.00","17,990.00",-,-3.75%
2021-07-09,"17,490.00","17,490.00","17,490.00","17,490.00",-,-2.78%
2021-07-10,"17,490.00","17,490.00","17,490.00","17,490.00",-,-2.78%
2021-07-11,"17,490.00","17,490.00","17,490.00","17,490.00",-,-2.78%
2021-07-12,"17,890.00","17,890.00","17,890.00","17,890.00",-,2.29%
2021-07-13,"19,290.00","19,290.00","19,290.00","19,290.00",-,7.83%
2021-07-14,"19,690.00","19,690.00","19,690.00","19,690.00",-,2.07%
2021-07-15,"19,690.00","19,690.00","19,690.00","19,690.00",-,0.00%
2021-07-16,"19,690.00","19,690.00","19,690.00","19,690.00",-,0.00%
2021-07-17,"19,690.00","19,690.00","19,690.00","19,690.00",-,0.00%
2021-07-18,"19,690.00","19,690.00","19,690.00","19,690.00",-,0.00%
2021-07-19,"19,090.00","19,090.00","19,090.00","19,090.00",-,-3.05%
2021-07-20,"18,690.00","18,690.00","18,690.00","18,690.00",-,-2.10%
2021-07-21,"18,690.00","18,690.00","18,690.00","18,690.00",-,0.00%
2021-07-22,"18,690.00","18,690.00","18,690.00","18,690.00",-,0.00%
2021-07-23,"18,390.00","18,390.00","18,390.00","18,390.00",-,-1.61%
2021-07-24,"18,390.00","18,390.00","18,390.00","18,390.00",-,-1.61%
2021-07-25,"18,390.00","18,390.00","18,390.00","18,390.00",-,-1.61%
2021-07-26,"18,390.00","18,390.00","18,390.00","18,390.00",-,0.00%
2021-07-27,"18,390.00","18,390.00","18,390.00","18,390.00",-,0.00%
2021-07-28,"18,390.00","18,390.00","18,390.00","18,390.00",-,0.00%
2021-07-29,"18,390.00","18,390.00","18,390.00","18,390.00",-,0.00%
2021-07-30,"18,390.00","18,390.00","18,390.00","18,390.00",-,0.00%
2021-07-31,"18,390.00","18,390.00","18,390.00","18,390.00",-,0.00%
2021-08-01,"18,390.00","18,390.00","18,390.00","18,390.00",-,0.00%
2021-08-02,"18,490.00","18,490.00","18,490.00","18,490.00",-,0.54%
2021-08-03,"18,890.00","18,890.00","18,890.00","18,890.00",-,2.16%
2021-08-04,"18,990.00","18,990.00","18,990.00","18,990.00",-,0.53%
2021-08-05,"18,990.00","18,990.00","18,990.00","18,990.00",-,0.00%
2021-08-06,"18,990.00","18,990.00","18,990.00","18,990.00",-,0.00%
2021-08-07,"18,990.00","18,990.00","18,990.00","18,990.00",-,0.00%
2021-08-08,"18,990.00","18,990.00","18,990.00","18,990.00",-,0.00%
2021-08-09,"18,990.00","18,990.00","18,990.00","18,990.00",-,0.00%
2021-08-10,"18,990.00","18,990.00","18,990.00","18,990.00",-,0.00%
2021-08-11,"18,990.00","18,990.00","18,990.00","18,990.00",-,0.00%
2021-08-12,"18,990.00","18,990.00","18,990.00","18,990.00",-,0.00%
2021-08-13,"18,990.00","18,990.00","18,990.00","18,990.00",-,0.00%
2021-08-14,"18,990.00","18,990.00","18,990.00","18,990.00",-,0.00%
2021-08-15,"18,990.00","18,990.00","18,990.00","18,990.00",-,0.00%
2021-08-16,"18,990.00","18,990.00","18,990.00","18,990.00",-,0.00%
2021-08-17,"18,990.00","18,990.00","18,990.00","18,990.00",-,0.00%
2021-08-18,"18,990.00","18,990.00","18,990.00","18,990.00",-,0.00%
2021-08-19,"18,990.00","18,990.00","18,990.00","18,990.00",-,0.00%
2021-08-20,"18,290.00","18,290.00","18,290.00","18,290.00",-,-3.69%
2021-08-21,"18,290.00","18,290.00","18,290.00","18,290.00",-,-3.69%
2021-08-22,"18,290.00","18,290.00","18,290.00","18,290.00",-,-3.69%
2021-08-23,"17,490.00","17,490.00","17,490.00","17,490.00",-,-4.37%
2021-08-24,"16,990.00","16,990.00","16,990.00","16,990.00",-,-2.86%
2021-08-25,"17,090.00","17,090.00","17,090.00","17,090.00",-,0.59%
2021-08-26,"17,290.00","17,290.00","17,290.00","17,290.00",-,1.17%
2021-08-27,"17,390.00","17,390.00","17,390.00","17,390.00",-,0.58%
2021-08-28,"17,390.00","17,390.00","17,390.00","17,390.00",-,0.58%
2021-08-29,"17,390.00","17,390.00","17,390.00","17,390.00",-,0.58%
2021-08-30,"17,390.00","17,390.00","17,390.00","17,390.00",-,0.58%
2021-08-31,"17,590.00","17,590.00","17,590.00","17,590.00",-,1.15%
2021-09-01,"17,590.00","17,590.00","17,590.00","17,590.00",-,0.00%
2021-09-02,"17,190.00","17,190.00","17,190.00","17,190.00",-,-2.27%
2021-09-03,"16,990.00","16,990.00","16,990.00","16,990.00",-,-1.16%
2021-09-04,"16,990.00","16,990.00","16,990.00","16,990.00",-,-1.16%
2021-09-05,"16,990.00","16,990.00","16,990.00","16,990.00",-,-1.16%
2021-09-06,"16,990.00","16,990.00","16,990.00","16,990.00",-,0.00%
2021-09-07,"16,990.00","16,990.00","16,990.00","16,990.00",-,0.00%
2021-09-08,"16,840.00","16,840.00","16,840.00","16,840.00",-,-0.88%
2021-09-09,"16,240.00","16,240.00","16,240.00","16,240.00",-,-3.56%
2021-09-10,"15,690.00","15,690.00","15,690.00","15,690.00",-,-3.39%
2021-09-11,"15,690.00","15,690.00","15,690.00","15,690.00",-,-3.39%
2021-09-12,"15,690.00","15,690.00","15,690.00","15,690.00",-,-3.39%
2021-09-13,"15,240.00","15,240.00","15,240.00","15,240.00",-,-2.87%
2021-09-14,"13,590.00","13,590.00","13,590.00","13,590.00",-,-10.83%
2021-09-15,"11,490.00","11,490.00","11,490.00","11,490.00",-,-15.45%
2021-09-16,"11,240.00","11,240.00","11,240.00","11,240.00",-,-2.18%
2021-09-17,"12,340.00","12,340.00","12,340.00","12,340.00",-,9.79%
2021-09-18,"12,340.00","12,340.00","12,340.00","12,340.00",-,9.79%
2021-09-19,"12,340.00","12,340.00","12,340.00","12,340.00",-,9.79%
2021-09-20,"12,590.00","12,590.00","12,590.00","12,590.00",-,2.03%
2021-09-21,"13,140.00","13,140.00","13,140.00","13,140.00",-,4.37%
2021-09-22,"13,390.00","13,390.00","13,390.00","13,390.00",-,1.90%
2021-09-23,"13,690.00","13,690.00","13,690.00","13,690.00",-,2.24%
2021-09-24,"14,390.00","14,390.00","14,390.00","14,390.00",-,5.11%
2021-09-25,"14,390.00","14,390.00","14,390.00","14,390.00",-,5.11%
2021-09-26,"14,390.00","14,390.00","14,390.00","14,390.00",-,5.11%
2021-09-27,"14,490.00","14,490.00","14,490.00","14,490.00",-,0.69%
2021-09-28,"14,490.00","14,490.00","14,490.00","14,490.00",-,0.00%
2021-09-29,"14,290.00","14,290.00","14,290.00","14,290.00",-,-1.38%
2021-09-30,"13,690.00","13,690.00","13,690.00","13,690.00",-,-4.20%
2021-10-01,"13,390.00","13,390.00","13,390.00","13,390.00",-,-2.19%
2021-10-02,"13,390.00","13,390.00","13,390.00","13,390.00",-,-2.19%
2021-10-03,"13,390.00","13,390.00","13,390.00","13,390.00",-,-2.19%
2021-10-04,"13,390.00","13,390.00","13,390.00","13,390.00",-,0.00%
2021-10-05,"13,390.00","13,390.00","13,390.00","13,390.00",-,0.00%
2021-10-06,"13,690.00","13,690.00","13,690.00","13,690.00",-,2.24%
2021-10-07,"14,290.00","14,290.00","14,290.00","14,290.00",-,4.38%
2021-10-08,"14,290.00","14,290.00","14,290.00","14,290.00",-,0.00%
2021-10-09,"14,290.00","14,290.00","14,290.00","14,290.00",-,0.00%
2021-10-10,"14,290.00","14,290.00","14,290.00","14,290.00",-,0.00%
2021-10-11,"13,790.00","13,790.00","13,790.00","13,790.00",-,-3.50%
2021-10-12,"13,790.00","13,790.00","13,790.00","13,790.00",-,0.00%
2021-10-13,"13,790.00","13,790.00","13,790.00","13,790.00",-,0.00%
2021-10-14,"13,790.00","13,790.00","13,790.00","13,790.00",-,0.00%
2021-10-15,"14,090.00","14,090.00","14,090.00","14,090.00",-,2.18%
2021-10-16,"14,090.00","14,090.00","14,090.00","14,090.00",-,2.18%
2021-10-17,"14,090.00","14,090.00","14,090.00","14,090.00",-,2.18%
2021-10-18,"14,190.00","14,190.00","14,190.00","14,190.00",-,0.71%
2021-10-19,"13,990.00","13,990.00","13,990.00","13,990.00",-,-1.41%
2021-10-20,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-10-21,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-10-22,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-10-23,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-10-24,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-10-25,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-10-26,"14,090.00","14,090.00","14,090.00","14,090.00",-,0.71%
2021-10-27,"14,090.00","14,090.00","14,090.00","14,090.00",-,0.00%
2021-10-28,"14,090.00","14,090.00","14,090.00","14,090.00",-,0.00%
2021-10-29,"14,090.00","14,090.00","14,090.00","14,090.00",-,0.00%
2021-10-30,"14,090.00","14,090.00","14,090.00","14,090.00",-,0.00%
2021-10-31,"14,090.00","14,090.00","14,090.00","14,090.00",-,0.00%
2021-11-01,"14,090.00","14,090.00","14,090.00","14,090.00",-,0.00%
2021-11-02,"14,090.00","14,090.00","14,090.00","14,090.00",-,0.00%
2021-11-03,"14,090.00","14,090.00","14,090.00","14,090.00",-,0.00%
2021-11-04,"14,090.00","14,090.00","14,090.00","14,090.00",-,0.00%
2021-11-05,"14,090.00","14,090.00","14,090.00","14,090.00",-,0.00%
2021-11-06,"14,090.00","14,090.00","14,090.00","14,090.00",-,0.00%
2021-11-07,"14,090.00","14,090.00","14,090.00","14,090.00",-,0.00%
2021-11-08,"14,340.00","14,340.00","14,340.00","14,340.00",-,1.77%
2021-11-09,"14,340.00","14,340.00","14,340.00","14,340.00",-,0.00%
2021-11-10,"14,340.00","14,340.00","14,340.00","14,340.00",-,0.00%
2021-11-11,"14,340.00","14,340.00","14,340.00","14,340.00",-,0.00%
2021-11-12,"14,340.00","14,340.00","14,340.00","14,340.00",-,0.00%
2021-11-13,"14,340.00","14,340.00","14,340.00","14,340.00",-,0.00%
2021-11-14,"14,340.00","14,340.00","14,340.00","14,340.00",-,0.00%
2021-11-15,"14,340.00","14,340.00","14,340.00","14,340.00",-,0.00%
2021-11-16,"14,340.00","14,340.00","14,340.00","14,340.00",-,0.00%
2021-11-17,"14,340.00","14,340.00","14,340.00","14,340.00",-,0.00%
2021-11-18,"14,340.00","14,340.00","14,340.00","14,340.00",-,0.00%
2021-11-19,"14,340.00","14,340.00","14,340.00","14,340.00",-,0.00%
2021-11-20,"14,340.00","14,340.00","14,340.00","14,340.00",-,0.00%
2021-11-21,"14,340.00","14,340.00","14,340.00","14,340.00",-,0.00%
2021-11-22,"14,340.00","14,340.00","14,340.00","14,340.00",-,0.00%
2021-11-23,"14,190.00","14,190.00","14,190.00","14,190.00",-,-1.05%
2021-11-24,"13,840.00","13,840.00","13,840.00","13,840.00",-,-2.47%
2021-11-25,"13,740.00","13,740.00","13,740.00","13,740.00",-,-0.72%
2021-11-26,"13,690.00","13,690.00","13,690.00","13,690.00",-,-0.36%
2021-11-27,"13,690.00","13,690.00","13,690.00","13,690.00",-,-0.36%
2021-11-28,"13,690.00","13,690.00","13,690.00","13,690.00",-,-0.36%
2021-11-29,"13,690.00","13,690.00","13,690.00","13,690.00",-,0.00%
2021-11-30,"13,890.00","13,890.00","13,890.00","13,890.00",-,1.46%
2021-12-01,"13,890.00","13,890.00","13,890.00","13,890.00",-,0.00%
2021-12-02,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.72%
2021-12-03,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-12-04,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-12-05,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-12-06,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-12-07,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-12-08,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-12-09,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-12-10,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-12-11,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-12-12,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-12-13,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-12-14,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-12-15,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-12-16,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-12-17,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-12-18,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-12-19,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-12-20,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-12-21,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2021-12-22,"14,090.00","14,090.00","14,090.00","14,090.00",-,0.71%
2021-12-23,"14,090.00","14,090.00","14,090.00","14,090.00",-,0.00%
2021-12-24,"14,090.00","14,090.00","14,090.00","14,090.00",-,0.00%
2021-12-25,"14,090.00","14,090.00","14,090.00","14,090.00",-,0.00%
2021-12-26,"14,090.00","14,090.00","14,090.00","14,090.00",-,0.00%
2021-12-27,"14,090.00","14,090.00","14,090.00","14,090.00",-,0.00%
2021-12-28,"14,090.00","14,090.00","14,090.00","14,090.00",-,0.00%
2021-12-29,"14,090.00","14,090.00","14,090.00","14,090.00",-,0.00%
2021-12-30,"14,090.00","14,090.00","14,090.00","14,090.00",-,0.00%
2021-12-31,"14,090.00","14,090.00","14,090.00","14,090.00",-,0.00%
